OP,A1,A2,A3,A4,A5,A6,A7
-,4371,10309,2494,765,4405,10286,8874
+,3178,3482,8941,6381,12055,7305,841
-,3178,3482,8941,6381,12055,7305,841
+,4124,3627,11552,8951,1200,6949,6675
-,4124,3627,11552,8951,1200,6949,6675
+,5943,1183,7519,7199,3103,6992,3387
-,5943,1183,7519,7199,3103,6992,3387
+,10469,1812,9055,12240,12591,12283,6930
-,10469,1812,9055,12240,12591,12283,6930
+,7730,9474,908,9448,7584,4939,11428
-,7730,9474,908,9448,7584,4939,11428
+,2656,1653,2962,8992,5328,3452,6214
-,2656,1653,2962,8992,5328,3452,6214
+,7897,6591,8094,117,2936,6589,7152
-,7897,6591,8094,117,2936,6589,7152
+,7472,12160,8889,12529,7360,11614,7878
-,7472,12160,8889,12529,7360,11614,7878
+,3133,10658,7442,12107,6916,7942,4771
-,3133,10658,7442,12107,6916,7942,4771
+,10416,4244,10865,12861,8798,11397,3047
-,10416,4244,10865,12861,8798,11397,3047
+,11723,1613,6454,11616,7433,10775,2175
-,11723,1613,6454,11616,7433,10775,2175
+,5119,11553,968,12803,7611,6901,12864
-,5119,11553,968,12803,7611,6901,12864
+,1963,2815,2049,4395,2964,9976,4726
-,1963,2815,2049,4395,2964,9976,4726
+,6557,3085,1014,8990,2749,12767,9760
-,6557,3085,1014,8990,2749,12767,9760
+,3689,10316,3299,10178,4360,1535,12895
-,3689,10316,3299,10178,4360,1535,12895
+,3612,5301,11195,6384,2094,2614,1301
-,3612,5301,11195,6384,2094,2614,1301
+,9067,8536,12720,10037,3156,12825,11826
-,9067,8536,12720,10037,3156,12825,11826
+,8509,10710,2241,10437,9248,1269,8674
-,8509,10710,2241,10437,9248,1269,8674
+,2353,3774,12436,8379,10270,1519,7850
-,2353,3774,12436,8379,10270,1519,7850
+,6069,3046,6431,4655,12136,4623,8708
-,6069,3046,6431,4655,12136,4623,8708
+,12688,7659,897,4957,12482,277,654
-,12688,7659,897,4957,12482,277,654
+,7826,6274,11093,1655,8159,12753,9921
-,7826,6274,11093,1655,8159,12753,9921
+,10571,996,8966,2171,983,2245,4036
-,10571,996,8966,2171,983,2245,4036
+,10440,3079,10367,6476,8967,12382,9018
-,10440,3079,10367,6476,8967,12382,9018
+,3861,890,6579,6913,12122,4867,4462
-,3861,890,6579,6913,12122,4867,4462
+,9988,8764,10466,11956,6431,10333,9267
-,9988,8764,10466,11956,6431,10333,9267
+,12611,11215,5656,10497,8067,10704,1778
-,12611,11215,5656,10497,8067,10704,1778
+,4668,12656,6950,4023,7806,4396,1614
-,4668,12656,6950,4023,7806,4396,1614
+,5648,7401,9121,9844,3761,12788,9893
-,5648,7401,9121,9844,3761,12788,9893
+,9809,12950,5903,3874,10020,8062,11527
-,9809,12950,5903,3874,10020,8062,11527
+,7147,2071,12748,7415,7584,9040,9085
-,7147,2071,12748,7415,7584,9040,9085
+,1998,12032,2206,10001,84,11655,2245
-,1998,12032,2206,10001,84,11655,2245
+,12903,1133,12648,8602,5038,1984,4431
-,12903,1133,12648,8602,5038,1984,4431
+,12874,5258,9656,2908,3665,9536,3684
-,12874,5258,9656,2908,3665,9536,3684
+,7933,3599,1409,12039,3930,12010,7619
-,7933,3599,1409,12039,3930,12010,7619
+,8796,12927,771,1686,2025,2947,5262
-,8796,12927,771,1686,2025,2947,5262
+,12712,3828,1018,10183,7465,3761,7551
-,12712,3828,1018,10183,7465,3761,7551
+,627,10803,2093,12966,309,7483,690
-,627,10803,2093,12966,309,7483,690
+,6027,5672,12208,12022,3554,4111,6675
-,6027,5672,12208,12022,3554,4111,6675
+,212,8077,7406,9415,8109,8735,3003
-,212,8077,7406,9415,8109,8735,3003
+,7956,12605,1115,3591,11174,10701,10838
-,7956,12605,1115,3591,11174,10701,10838
+,4764,8555,11399,6573,3483,7873,11101
-,4764,8555,11399,6573,3483,7873,11101
+,10386,1262,11786,1501,11915,7795,9216
-,10386,1262,11786,1501,11915,7795,9216
+,12510,8264,11123,5458,11190,2547,10866
-,12510,8264,11123,5458,11190,2547,10866
+,10782,4568,756,12545,5364,12036,6860
-,10782,4568,756,12545,5364,12036,6860
+,1620,1413,3813,6694,12087,2073,1409
-,1620,1413,3813,6694,12087,2073,1409
+,7426,7483,1702,5750,12351,6745,1153
-,7426,7483,1702,5750,12351,6745,1153
+,8678,3301,8183,10667,2809,6019,765
-,8678,3301,8183,10667,2809,6019,765
+,11309,12011,3315,11891,7277,3776,8586
-,11309,12011,3315,11891,7277,3776,8586
+,5554,8766,3665,8689,10479,6342,6903
-,5554,8766,3665,8689,10479,6342,6903
+,9876,11795,4152,6342,822,8244,6273
-,9876,11795,4152,6342,822,8244,6273
+,3375,4453,9173,10827,4129,8052,4829
-,3375,4453,9173,10827,4129,8052,4829
+,12571,10044,11300,791,10464,7508,7105
-,12571,10044,11300,791,10464,7508,7105
+,10828,59,11868,3520,4683,7990,11873
-,10828,59,11868,3520,4683,7990,11873
+,9400,4189,2680,51,572,5829,9830
-,9400,4189,2680,51,572,5829,9830
+,6796,10073,3604,8928,3553,6430,11518
-,6796,10073,3604,8928,3553,6430,11518
+,9646,11410,10166,2279,11365,10847,11600
-,9646,11410,10166,2279,11365,10847,11600
+,2173,11006,11021,4893,6071,3317,12423
-,2173,11006,11021,4893,6071,3317,12423
+,3523,8313,8445,10202,11669,9320,636
-,3523,8313,8445,10202,11669,9320,636
+,4782,10946,626,512,9733,9420,12405
-,4782,10946,626,512,9733,9420,12405
+,806,7735,11585,5448,9931,5875,7242
-,806,7735,11585,5448,9931,5875,7242
+,10868,10507,5415,2604,8725,10359,3795
-,10868,10507,5415,2604,8725,10359,3795
+,6578,5852,8799,448,2515,1896,12709
-,6578,5852,8799,448,2515,1896,12709
+,8422,8080,10170,9081,5557,11702,152
-,8422,8080,10170,9081,5557,11702,152
+,1504,2711,2583,6263,11472,4045,7096
-,1504,2711,2583,6263,11472,4045,7096
+,1030,7013,2493,11736,1823,7339,5766
-,1030,7013,2493,11736,1823,7339,5766
+,11053,12958,2513,7833,10365,7151,1488
-,11053,12958,2513,7833,10365,7151,1488
+,1986,8846,5265,4058,9911,3925,8471
-,1986,8846,5265,4058,9911,3925,8471
+,1930,10849,9773,5277,5502,8925,3267
-,1930,10849,9773,5277,5502,8925,3267
+,53,8854,7054,10676,4564,889,6102
-,53,8854,7054,10676,4564,889,6102
+,8998,4572,4657,7956,12476,2530,9597
-,8998,4572,4657,7956,12476,2530,9597
+,8405,9713,5544,1079,4310,6589,8171
-,8405,9713,5544,1079,4310,6589,8171
+,11147,7750,1765,5494,12376,1978,9728
-,11147,7750,1765,5494,12376,1978,9728
+,5472,7186,5080,8137,1654,7970,11294
-,5472,7186,5080,8137,1654,7970,11294
+,4775,3406,9177,313,10325,4384,11898
-,4775,3406,9177,313,10325,4384,11898
+,12984,12045,2937,11285,7180,12132,3260
-,12984,12045,2937,11285,7180,12132,3260
+,10574,2029,1913,1320,3313,9462,7835
-,10574,2029,1913,1320,3313,9462,7835
+,1835,2137,10415,6550,11866,6971,4291
-,1835,2137,10415,6550,11866,6971,4291
+,8636,5475,2254,7767,2222,8969,4673
-,8636,5475,2254,7767,2222,8969,4673
+,6977,3984,2799,4987,7851,5142,5674
-,6977,3984,2799,4987,7851,5142,5674
+,6916,1810,2202,1280,3823,1294,7239
-,6916,1810,2202,1280,3823,1294,7239
+,3627,12729,10880,10430,6032,5370,12063
-,3627,12729,10880,10430,6032,5370,12063
+,7172,8616,8952,2825,11103,6380,515
-,7172,8616,8952,2825,11103,6380,515
+,2381,8948,12447,4971,5824,785,12645
-,2381,8948,12447,4971,5824,785,12645
+,9311,12422,11426,5037,3663,4586,2909
-,9311,12422,11426,5037,3663,4586,2909
+,3760,5511,2460,11039,1808,10218,9046
-,3760,5511,2460,11039,1808,10218,9046
+,9182,2582,5249,11196,5249,10881,698
-,9182,2582,5249,11196,5249,10881,698
+,11991,3406,1043,5437,2062,1750,2465
-,11991,3406,1043,5437,2062,1750,2465
+,2808,1138,9038,3313,1084,12286,1534
-,2808,1138,9038,3313,1084,12286,1534
+,7048,5148,12288,10894,7814,4184,7285
-,7048,5148,12288,10894,7814,4184,7285
+,1143,358,7695,5683,910,10839,5923
-,1143,358,7695,5683,910,10839,5923
+,5851,7426,8131,8765,7770,12728,30
-,5851,7426,8131,8765,7770,12728,30
+,11758,9817,5225,9279,4719,11434,11368
-,11758,9817,5225,9279,4719,11434,11368
+,8632,2792,5052,7333,4054,9059,8618
-,8632,2792,5052,7333,4054,9059,8618
+,3297,7154,12172,11961,10051,444,5356
-,3297,7154,12172,11961,10051,444,5356
+,7835,1082,951,9761,11625,7437,12249
-,7835,1082,951,9761,11625,7437,12249
+,3828,9758,864,3814,5897,7064,2282
-,3828,9758,864,3814,5897,7064,2282
+,5168,5773,3182,297,5943,2090,104
-,5168,5773,3182,297,5943,2090,104
+,5132,40,9142,7460,5915,7958,9102
-,5132,40,9142,7460,5915,7958,9102
+,8256,10561,1514,9861,7290,12263,453
-,8256,10561,1514,9861,7290,12263,453
+,10165,6523,1819,3357,8092,11222,5195
-,10165,6523,1819,3357,8092,11222,5195
+,9740,11024,12449,6924,1302,3706,9008
-,9740,11024,12449,6924,1302,3706,9008
+,12439,12573,11336,4629,4881,8322,3112
-,12439,12573,11336,4629,4881,8322,3112
+,6778,6429,4122,10763,12757,2333,11121
-,6778,6429,4122,10763,12757,2333,11121
+,5787,4695,5399,6899,5026,8964,677
-,5787,4695,5399,6899,5026,8964,677
+,5927,4042,5872,6427,2640,8528,4573
-,5927,4042,5872,6427,2640,8528,4573
+,2465,9404,1109,11175,1288,12907,12882
-,2465,9404,1109,11175,1288,12907,12882
+,8676,8800,2965,7391,11928,6699,9259
-,8676,8800,2965,7391,11928,6699,9259
+,626,3271,2466,4670,12824,10638,4664
-,626,3271,2466,4670,12824,10638,4664
+,8315,9631,10123,719,4717,1951,10669
-,8315,9631,10123,719,4717,1951,10669
+,9802,12629,502,8338,7145,11985,6827
-,9802,12629,502,8338,7145,11985,6827
+,7567,7708,6020,1114,4137,11038,787
-,7567,7708,6020,1114,4137,11038,787
+,2568,4571,6254,8832,6305,5339,3761
-,2568,4571,6254,8832,6305,5339,3761
+,3575,3023,4660,12514,2898,3158,3456
-,3575,3023,4660,12514,2898,3158,3456
+,1325,4309,3025,6225,10819,12430,7688
-,1325,4309,3025,6225,10819,12430,7688
+,2033,9961,3236,5699,1104,4903,12787
-,2033,9961,3236,5699,1104,4903,12787
+,8640,200,2752,1137,264,10405,10113
-,8640,200,2752,1137,264,10405,10113
+,9848,2338,1365,5945,2892,5223,6016
-,9848,2338,1365,5945,2892,5223,6016
+,293,11809,10438,9679,12555,10033,200
-,293,11809,10438,9679,12555,10033,200
+,11556,11135,7247,12739,2709,8132,2604
-,11556,11135,7247,12739,2709,8132,2604
+,4798,4403,7998,1336,9576,7631,2673
-,4798,4403,7998,1336,9576,7631,2673
+,11306,7066,1061,6702,7556,29,1508
-,11306,7066,1061,6702,7556,29,1508
+,8702,1881,5426,10357,4107,409,3130
-,8702,1881,5426,10357,4107,409,3130
+,2753,1033,1392,7491,6879,12903,2527
-,2753,1033,1392,7491,6879,12903,2527
+,5736,1077,9993,3683,2683,1227,5452
-,5736,1077,9993,3683,2683,1227,5452
+,1240,10618,11496,2780,3929,4866,1261
-,1240,10618,11496,2780,3929,4866,1261
+,4369,4792,9230,8616,3366,10794,9095
-,4369,4792,9230,8616,3366,10794,9095
+,11770,6833,6688,8516,4273,990,12352
-,11770,6833,6688,8516,4273,990,12352
+,2408,5825,7308,7319,9715,1608,1419
-,2408,5825,7308,7319,9715,1608,1419
+,7786,2684,8208,4512,6266,2482,1738
-,7786,2684,8208,4512,6266,2482,1738
+,12359,6369,4988,5027,10334,8860,10920
-,12359,6369,4988,5027,10334,8860,10920
+,11689,2812,2344,3985,3527,12345,11875
-,11689,2812,2344,3985,3527,12345,11875
+,1695,8184,6993,5591,8136,10227,12150
-,1695,8184,6993,5591,8136,10227,12150
+,4481,7921,1882,8358,3298,11758,5109
-,4481,7921,1882,8358,3298,11758,5109
+,10784,6640,2012,858,12924,12106,6841
-,10784,6640,2012,858,12924,12106,6841
+,2876,12669,3324,4549,5065,9758,12763
-,2876,12669,3324,4549,5065,9758,12763
+,9973,598,3510,11131,12796,10590,9435
-,9973,598,3510,11131,12796,10590,9435
+,7134,5259,6625,12810,12744,1101,5350
-,7134,5259,6625,12810,12744,1101,5350
+,6879,7112,12675,7480,5502,896,5523
-,6879,7112,12675,7480,5502,896,5523
+,1635,158,2867,8748,6206,11911,12114
-,1635,158,2867,8748,6206,11911,12114
+,8876,8089,4191,2518,10825,1454,4095
-,8876,8089,4191,2518,10825,1454,4095
+,2485,1617,1032,10825,2109,11345,1913
-,2485,1617,1032,10825,2109,11345,1913
+,3849,9944,6577,2067,9740,12711,12419
-,3849,9944,6577,2067,9740,12711,12419
+,12185,3065,10673,10628,1040,9896,2446
-,12185,3065,10673,10628,1040,9896,2446
+,10640,4630,7877,10980,9396,7388,11296
-,10640,4630,7877,10980,9396,7388,11296
+,12484,1410,5903,7012,9809,3553,8741
-,12484,1410,5903,7012,9809,3553,8741
+,10433,3661,10289,10477,10443,8763,7915
-,10433,3661,10289,10477,10443,8763,7915
+,1428,11625,8529,5009,11577,10764,6654
-,1428,11625,8529,5009,11577,10764,6654
+,9526,3128,7441,12406,1205,9439,3236
-,9526,3128,7441,12406,1205,9439,3236
+,4824,4918,6853,4248,6024,8320,5361
-,4824,4918,6853,4248,6024,8320,5361
+,4631,5239,1133,9635,11787,3402,11511
-,4631,5239,1133,9635,11787,3402,11511
+,10635,3644,11309,10598,7258,9834,6808
-,10635,3644,11309,10598,7258,9834,6808
+,1303,4083,6004,711,7430,2211,12345
-,1303,4083,6004,711,7430,2211,12345
+,1119,10028,12951,7666,7064,7963,1150
-,1119,10028,12951,7666,7064,7963,1150
+,3228,1090,6868,6314,8338,1729,12471
-,3228,1090,6868,6314,8338,1729,12471
+,4991,10004,12749,6902,9616,3986,6731
-,4991,10004,12749,6902,9616,3986,6731
+,10500,381,4629,6975,5173,5851,3020
-,10500,381,4629,6975,5173,5851,3020
+,9581,9684,9809,4448,9448,8244,9850
-,9581,9684,9809,4448,9448,8244,9850
+,5489,5806,678,11643,4694,4751,95
-,5489,5806,678,11643,4694,4751,95
+,2120,6415,10169,11621,820,5256,10364
-,2120,6415,10169,11621,820,5256,10364
+,12321,11894,56,10562,4494,3799,6303
-,12321,11894,56,10562,4494,3799,6303
+,5707,2450,5167,1061,2965,12748,12039
-,5707,2450,5167,1061,2965,12748,12039
+,3548,5013,11963,12650,7780,10146,4903
-,3548,5013,11963,12650,7780,10146,4903
+,4818,2767,10369,8885,2238,4280,10888
-,4818,2767,10369,8885,2238,4280,10888
+,8971,9909,7382,5359,8224,4306,10627
-,8971,9909,7382,5359,8224,4306,10627
+,7783,10987,5273,10466,48,10870,11996
-,7783,10987,5273,10466,48,10870,11996
+,12970,11872,5870,4286,3072,10931,4423
-,12970,11872,5870,4286,3072,10931,4423
+,4287,11561,5514,6523,7960,10900,4745
-,4287,11561,5514,6523,7960,10900,4745
+,9612,7555,4454,11552,25,4099,8585
-,9612,7555,4454,11552,25,4099,8585
+,1838,5430,2504,10854,9732,9677,3638
-,1838,5430,2504,10854,9732,9677,3638
+,6273,3715,12956,5532,4615,5484,5312
-,6273,3715,12956,5532,4615,5484,5312
+,483,12791,11523,9301,9244,6898,11644
-,483,12791,11523,9301,9244,6898,11644
+,7275,9275,11903,12667,12377,3655,373
-,7275,9275,11903,12667,12377,3655,373
+,10426,8573,10110,11163,10298,3611,6095
-,10426,8573,10110,11163,10298,3611,6095
+,9831,6321,1549,8404,3633,2124,5990
-,9831,6321,1549,8404,3633,2124,5990
+,11657,1744,7027,6437,12144,7491,3946
-,11657,1744,7027,6437,12144,7491,3946
+,12537,2155,10532,10241,11999,514,3292
-,12537,2155,10532,10241,11999,514,3292
+,8273,8756,7796,10040,8337,658,7301
-,8273,8756,7796,10040,8337,658,7301
+,1652,3429,306,9809,303,3007,11232
-,1652,3429,306,9809,303,3007,11232
+,7716,2438,1631,6381,9660,6521,2044
-,7716,2438,1631,6381,9660,6521,2044
+,5599,11131,3916,2752,9804,7469,7451
-,5599,11131,3916,2752,9804,7469,7451
+,463,9659,976,4437,829,2842,699
-,463,9659,976,4437,829,2842,699
+,3112,3307,4825,11414,9158,2105,11944
-,3112,3307,4825,11414,9158,2105,11944
+,8316,6186,2888,6372,5845,5074,4503
-,8316,6186,2888,6372,5845,5074,4503
+,9307,6972,1266,8930,4552,6450,4931
-,9307,6972,1266,8930,4552,6450,4931
+,4415,11974,1467,4982,3953,6321,1327
-,4415,11974,1467,4982,3953,6321,1327
+,5733,3561,278,3833,6160,10191,5939
-,5733,3561,278,3833,6160,10191,5939
+,4257,2819,1400,10520,4613,12267,9911
-,4257,2819,1400,10520,4613,12267,9911
+,5582,326,7232,12055,5766,3560,4820
-,5582,326,7232,12055,5766,3560,4820
+,11388,5433,5269,830,3588,6280,2808
-,11388,5433,5269,830,3588,6280,2808
+,12054,8427,5572,8599,9301,5339,5439
-,12054,8427,5572,8599,9301,5339,5439
+,8808,650,4411,774,7801,9335,11951
-,8808,650,4411,774,7801,9335,11951
+,8334,42,8244,353,9149,8555,8786
-,8334,42,8244,353,9149,8555,8786
+,11729,702,5104,9445,12323,5297,10407
-,11729,702,5104,9445,12323,5297,10407
+,6607,7379,5734,8678,8013,11641,1001
-,6607,7379,5734,8678,8013,11641,1001
+,1024,4023,3890,10158,10814,1131,2955
-,1024,4023,3890,10158,10814,1131,2955
+,6527,9696,1748,4459,8706,12939,587
-,6527,9696,1748,4459,8706,12939,587
+,7331,3702,10277,917,5155,4737,8739
-,7331,3702,10277,917,5155,4737,8739
+,357,1396,2478,2006,3222,9005,10566
-,357,1396,2478,2006,3222,9005,10566
+,2189,8289,5529,11034,5234,8847,8967
-,2189,8289,5529,11034,5234,8847,8967
+,12605,12732,1727,9987,5111,1594,5220
-,12605,12732,1727,9987,5111,1594,5220
+,10667,11326,3591,5169,8864,1305,7709
-,10667,11326,3591,5169,8864,1305,7709
+,4344,386,9093,950,806,11585,4515
-,4344,386,9093,950,806,11585,4515
+,8414,6086,8561,1869,7799,6710,9697
-,8414,6086,8561,1869,7799,6710,9697
+,162,8179,8943,5804,7064,12682,3329
-,162,8179,8943,5804,7064,12682,3329
+,1351,2813,8409,12144,12257,6263,3441
-,1351,2813,8409,12144,12257,6263,3441
+,9211,9353,465,8604,2792,11067,1452
-,9211,9353,465,8604,2792,11067,1452
+,2193,4110,1442,9447,7380,9947,2679
-,2193,4110,1442,9447,7380,9947,2679
+,7265,3941,483,9683,4072,1919,9786
-,7265,3941,483,9683,4072,1919,9786
+,6535,4190,9233,10616,1496,8445,12528
-,6535,4190,9233,10616,1496,8445,12528
+,4110,5341,1172,11129,9021,6568,9039
-,4110,5341,1172,11129,9021,6568,9039
+,8761,4793,10931,10975,4973,4425,4330
-,8761,4793,10931,10975,4973,4425,4330
+,12779,531,3445,2721,5419,10264,11728
-,12779,531,3445,2721,5419,10264,11728
+,7241,4908,3185,4569,11975,4183,6356
-,7241,4908,3185,4569,11975,4183,6356
+,1168,9453,787,12775,4324,1920,2973
-,1168,9453,787,12775,4324,1920,2973
+,10724,156,4398,7289,12175,1335,12604
-,10724,156,4398,7289,12175,1335,12604
+,6686,12586,2039,989,12499,4679,6435
-,6686,12586,2039,989,12499,4679,6435
+,1089,3673,10788,9025,4585,12511,11781
-,1089,3673,10788,9025,4585,12511,11781
+,10947,12159,10004,12907,12707,8115,9196
-,10947,12159,10004,12907,12707,8115,9196
+,4865,11400,4000,9423,9069,6880,4480
-,4865,11400,4000,9423,9069,6880,4480
+,4235,2928,2959,8887,7668,9979,8685
-,4235,2928,2959,8887,7668,9979,8685
+,1366,559,11122,2975,10565,825,12800
-,1366,559,11122,2975,10565,825,12800
+,3034,3610,6570,10817,6343,10062,2099
-,3034,3610,6570,10817,6343,10062,2099
+,6813,6442,10283,10475,12535,4134,1718
-,6813,6442,10283,10475,12535,4134,1718
+,7791,936,3079,5994,7337,10641,11711
-,7791,936,3079,5994,7337,10641,11711
+,7953,2491,2112,12260,4297,10839,7084
-,7953,2491,2112,12260,4297,10839,7084
+,3738,11928,4042,10618,934,2569,2288
-,3738,11928,4042,10618,934,2569,2288
+,9475,10340,7893,2703,12216,5572,9640
-,9475,10340,7893,2703,12216,5572,9640
+,747,1181,12639,3217,10253,9860,8755
-,747,1181,12639,3217,10253,9860,8755
+,5074,2235,12815,9398,10719,4162,1221
-,5074,2235,12815,9398,10719,4162,1221
+,5645,7373,6803,1930,8253,11044,7975
-,5645,7373,6803,1930,8253,11044,7975
+,5955,6095,9997,124,10552,4529,9654
-,5955,6095,9997,124,10552,4529,9654
+,9866,1606,6327,4310,229,8963,8023
-,9866,1606,6327,4310,229,8963,8023
+,6196,5577,11849,11855,1371,2519,3458
-,6196,5577,11849,11855,1371,2519,3458
+,10533,2516,10801,9612,411,8470,2704
-,10533,2516,10801,9612,411,8470,2704
+,6985,11570,4785,7896,4148,2081,2467
-,6985,11570,4785,7896,4148,2081,2467
+,6383,8125,7949,104,696,3551,8509
-,6383,8125,7949,104,696,3551,8509
+,9028,9103,12511,5407,264,9455,7931
-,9028,9103,12511,5407,264,9455,7931
+,6216,5561,9353,8897,9768,4430,8715
-,6216,5561,9353,8897,9768,4430,8715
+,3641,6715,8826,7363,2455,1192,2192
-,3641,6715,8826,7363,2455,1192,2192
+,7757,983,1101,2798,3827,8354,7145
-,7757,983,1101,2798,3827,8354,7145
+,1541,12703,1289,9729,2136,12485,5387
-,1541,12703,1289,9729,2136,12485,5387
+,5421,4733,248,8750,626,9121,1415
-,5421,4733,248,8750,626,9121,1415
+,4618,2083,6758,8177,10500,7661,11138
-,4618,2083,6758,8177,10500,7661,11138
+,10984,3165,2582,786,7858,6704,3448
-,10984,3165,2582,786,7858,6704,3448
+,5952,11357,9680,11572,8768,5807,11421
-,5952,11357,9680,11572,8768,5807,11421
+,4126,450,11905,12188,9225,282,12703
-,4126,450,11905,12188,9225,282,12703
+,95,6602,7609,5147,10551,8039,12556
-,95,6602,7609,5147,10551,8039,12556
+,5204,10017,8421,12182,7658,2609,8325
-,5204,10017,8421,12182,7658,2609,8325
+,6723,5594,245,11219,7968,5280,11500
-,6723,5594,245,11219,7968,5280,11500
+,9364,7679,3282,10081,10015,2059,1575
-,9364,7679,3282,10081,10015,2059,1575
+,4030,1864,12240,1970,10624,7243,2657
-,4030,1864,12240,1970,10624,7243,2657
+,6192,5695,1328,3983,7299,2260,12825
-,6192,5695,1328,3983,7299,2260,12825
+,1101,3784,8534,9814,6535,9836,5444
-,1101,3784,8534,9814,6535,9836,5444
+,4081,3099,3584,7939,11080,10457,7809
-,4081,3099,3584,7939,11080,10457,7809
+,10217,1240,1068,10660,11071,6728,9926
-,10217,1240,1068,10660,11071,6728,9926
+,11164,4216,6227,1878,2365,10185,9057
-,11164,4216,6227,1878,2365,10185,9057
+,2224,12772,10896,8021,11988,6098,3202
-,2224,12772,10896,8021,11988,6098,3202
+,1946,6179,397,1165,7001,6391,312
-,1946,6179,397,1165,7001,6391,312
+,8582,12832,6877,401,3407,12544,10518
-,8582,12832,6877,401,3407,12544,10518
+,5364,10826,7737,2868,1347,11278,1765
-,5364,10826,7737,2868,1347,11278,1765
+,12730,12135,12441,4539,946,9263,6533
-,12730,12135,12441,4539,946,9263,6533
+,8963,2816,4542,1877,6704,3115,8689
-,8963,2816,4542,1877,6704,3115,8689
+,3623,202,3213,777,4589,2257,37
-,3623,202,3213,777,4589,2257,37
+,6435,3772,7926,8982,6648,1545,3290
-,6435,3772,7926,8982,6648,1545,3290
+,5882,6449,12299,2030,11606,10744,12156
-,5882,6449,12299,2030,11606,10744,12156
+,5620,546,10375,4301,5153,1108,10827
-,5620,546,10375,4301,5153,1108,10827
+,317,9403,1721,8382,8989,8252,12173
-,317,9403,1721,8382,8989,8252,12173
+,2850,4009,7605,7707,4241,1070,9564
-,2850,4009,7605,7707,4241,1070,9564
+,10946,4148,10060,3205,3677,8090,8462
-,10946,4148,10060,3205,3677,8090,8462
+,2749,6335,7280,6815,12427,10529,10773
-,2749,6335,7280,6815,12427,10529,10773
+,12552,10496,5046,6727,7873,8139,2716
-,12552,10496,5046,6727,7873,8139,2716
+,4011,7966,3648,9253,5294,5709,7732
-,4011,7966,3648,9253,5294,5709,7732
+,2264,12323,8500,4479,6819,9180,1382
-,2264,12323,8500,4479,6819,9180,1382
+,2291,10523,5582,2841,1666,11230,3152
-,2291,10523,5582,2841,1666,11230,3152
+,2596,11259,8315,3112,10694,988,4933
-,2596,11259,8315,3112,10694,988,4933
+,6445,7649,4144,12137,6137,8651,1159
-,6445,7649,4144,12137,6137,8651,1159
+,1355,1162,2017,4576,4328,6637,4199
-,1355,1162,2017,4576,4328,6637,4199
+,4123,1100,1375,987,352,7246,8220
-,4123,1100,1375,987,352,7246,8220
+,12424,9457,6864,10553,10187,8346,2391
-,12424,9457,6864,10553,10187,8346,2391
+,6424,1211,12855,12399,12704,1404,9253
-,6424,1211,12855,12399,12704,1404,9253
+,660,11974,1180,5300,655,2950,4252
-,660,11974,1180,5300,655,2950,4252
+,12685,5487,9250,12541,4530,29,6832
-,12685,5487,9250,12541,4530,29,6832
+,3745,12554,11951,12510,9190,9771,8756
-,3745,12554,11951,12510,9190,9771,8756
+,536,38,11992,12781,462,12851,3710
-,536,38,11992,12781,462,12851,3710
+,8357,1075,4160,7725,976,12756,2495
-,8357,1075,4160,7725,976,12756,2495
+,8142,7160,11156,8020,7935,4851,10966
-,8142,7160,11156,8020,7935,4851,10966
+,3870,7922,12272,783,8902,7570,8950
-,3870,7922,12272,783,8902,7570,8950
+,251,7981,2398,1637,1547,2554,10362
-,251,7981,2398,1637,1547,2554,10362
+,8682,8582,11692,2207,4508,7526,12306
-,8682,8582,11692,2207,4508,7526,12306
+,11885,7501,9993,26,5738,3104,846
-,11885,7501,9993,26,5738,3104,846
+,7813,5597,12653,4760,11084,3795,3871
-,7813,5597,12653,4760,11084,3795,3871
+,5274,3900,7067,7285,6201,2176,10928
-,5274,3900,7067,7285,6201,2176,10928
+,2894,415,1905,10470,5532,6013,12988
-,2894,415,1905,10470,5532,6013,12988
+,9393,4636,8249,11285,7824,12254,12985
-,9393,4636,8249,11285,7824,12254,12985
+,623,10807,12735,3593,12940,9036,1941
-,623,10807,12735,3593,12940,9036,1941
+,5156,1934,5129,12806,7130,12920,6558
-,5156,1934,5129,12806,7130,12920,6558
+,191,384,11210,12833,3203,5185,6482
-,191,384,11210,12833,3203,5185,6482
+,10704,1063,4918,10032,6443,2615,7568
-,10704,1063,4918,10032,6443,2615,7568
+,6441,11618,8980,5221,7947,5373,3504
-,6441,11618,8980,5221,7947,5373,3504
+,11669,11696,7883,906,12670,6814,9164
-,11669,11696,7883,906,12670,6814,9164
+,9013,10970,9168,4857,10781,1069,10270
-,9013,10970,9168,4857,10781,1069,10270
+,6279,11809,12817,1655,1290,137,5775
-,6279,11809,12817,1655,1290,137,5775
+,3354,3117,6488,2198,11043,10087,9564
-,3354,3117,6488,2198,11043,10087,9564
+,10726,12720,803,10628,6375,7922,12201
-,10726,12720,803,10628,6375,7922,12201
+,5640,1088,9723,12102,5467,9445,1530
-,5640,1088,9723,12102,5467,9445,1530
+,1575,405,888,11912,8900,145,4049
-,1575,405,888,11912,8900,145,4049
+,11646,2618,4245,3010,5219,4402,12797
-,11646,2618,4245,3010,5219,4402,12797
+,6133,5916,301,6320,3842,9480,7826
-,6133,5916,301,6320,3842,9480,7826
+,10843,5230,736,1698,4112,1994,5791
-,10843,5230,736,1698,4112,1994,5791
